city,state_id,state_name,country_name,population,zips
MESQUITE,NV,NEVADA,CLARK,19726,89007 89027 89024
FRANCONIA,VA,VIRGINIA,FAIRFAX,19720,22310 22315
FRONT ROYAL,VA,VIRGINIA,WARREN,19719,22630
ALBANY,CA,CALIFORNIA,ALAMEDA,19696,94706
LA CRESCENTA-MONTROSE,CA,CALIFORNIA,LOS ANGELES,19689,91214 91020 91021 91224
SOMERTON,AZ,ARIZONA,YUMA,19684,85350
BLYTHE,CA,CALIFORNIA,RIVERSIDE,19682,92225 92226
ELOY,AZ,ARIZONA,PINAL,19625,85131 85194 85193 85123
RIO RICO,AZ,ARIZONA,SANTA CRUZ,19581,85640 85648
CENTRAL FALLS,RI,RHODE ISLAND,PROVIDENCE,19568,2863
LANGLEY PARK,MD,MARYLAND,PRINCE GEORGE'S,19520,20783 20903
ABBEVILLE,LA,LOUISIANA,VERMILION,19470,70510 70511
CASTAIC,CA,CALIFORNIA,LOS ANGELES,19400,91384 91310
CANBY,OR,OREGON,CLACKAMAS,19393,97013
ALTAMONT,OR,OREGON,KLAMATH,19341,97603
SHERIDAN,WY,WYOMING,SHERIDAN,19320,82801
HERMOSA BEACH,CA,CALIFORNIA,LOS ANGELES,19320,90254
ARBUTUS,MD,MARYLAND,BALTIMORE,19292,21227
PINOLE,CA,CALIFORNIA,CONTRA COSTA,19250,94564
STEVENSON RANCH,CA,CALIFORNIA,LOS ANGELES,19179,91381
CAMERON PARK,CA,CALIFORNIA,EL DORADO,19171,95672 95682
RED BLUFF,CA,CALIFORNIA,TEHAMA,19039,96080
WHITE OAK,MD,MARYLAND,MONTGOMERY,19020,20901 20904 20903 20993
TROY,AL,ALABAMA,PIKE,18957,36079 36081 36082
BADGER,AK,ALASKA,FAIRBANKS NORTH STAR,18911,99705 99711
NATCHITOCHES,LA,LOUISIANA,NATCHITOCHES,18859,71457 71469 71458 71497
CENTRAL POINT,OR,OREGON,JACKSON,18848,97502
WESTMINSTER,MD,MARYLAND,CARROLL,18640,21158 21157
SEABROOK,MD,MARYLAND,PRINCE GEORGE'S,18616,20706 20703
SUDLEY,VA,VIRGINIA,PRINCE WILLIAM,18575,20109
RANCHO MIRAGE,CA,CALIFORNIA,RIVERSIDE,18528,92270
BREAUX BRIDGE,LA,LOUISIANA,ST. MARTIN,18484,70517
FRANKLIN FARM,VA,VIRGINIA,FAIRFAX,18321,22033 20171
CHOWCHILLA,CA,CALIFORNIA,MADERA,18310,93610
MERRIFIELD,VA,VIRGINIA,FAIRFAX,18291,22031 22042 22180 22081 22082 22119
IDYLWOOD,VA,VIRGINIA,FAIRFAX,18273,22046 22043
RADFORD,VA,VIRGINIA,RADFORD,18249,24142 24141 24143
HYATTSVILLE,MD,MARYLAND,PRINCE GEORGE'S,18230,20781 20782 20788
IMPERIAL,CA,CALIFORNIA,IMPERIAL,18120,92251
OXON HILL,MD,MARYLAND,PRINCE GEORGE'S,18080,20744 20745 20750
BON AIR,VA,VIRGINIA,CHESTERFIELD,18052,23235
SUNLAND PARK,NM,NEW MEXICO,DOÑA ANA,17978,88063 88008
ESTELLE,LA,LOUISIANA,JEFFERSON,17968,70072
MOUNTAIN HOUSE,CA,CALIFORNIA,SAN JOAQUIN,17966,95391
ZACHARY,LA,LOUISIANA,EAST BATON ROUGE,17949,70791
EASTON,MD,MARYLAND,TALBOT,17911,21601
BURKE CENTRE,VA,VIRGINIA,FAIRFAX,17894,22015
OAK GROVE,OR,OREGON,CLACKAMAS,17872,97222 97267 97268
DALLAS,OR,OREGON,POLK,17859,97338
WOODCREST,CA,CALIFORNIA,RIVERSIDE,17859,92508 92503 92504 92506
BELTSVILLE,MD,MARYLAND,PRINCE GEORGE'S,17812,20705 20740 20697 20704
MORAGA,CA,CALIFORNIA,CONTRA COSTA,17783,94556 94575
TAKOMA PARK,MD,MARYLAND,MONTGOMERY,17725,20912 20913
BUCKHALL,VA,VIRGINIA,PRINCE WILLIAM,17708,20110 20111 20112
VALLE VISTA,CA,CALIFORNIA,RIVERSIDE,17663,92544
CEDAR MILL,OR,OREGON,WASHINGTON,17659,97229 97296
GRETNA,LA,LOUISIANA,JEFFERSON,17647,70056 70053 70054
GREENFIELD,CA,CALIFORNIA,MONTEREY,17646,93927
SANTA FE SPRINGS,CA,CALIFORNIA,LOS ANGELES,17630,90670 90610 90671
NIPOMO,CA,CALIFORNIA,SAN LUIS OBISPO,17601,93444
TILLMANS CORNER,AL,ALABAMA,MOBILE,17560,36582 36619
LAUREL,VA,VIRGINIA,HENRICO,17535,23228
KINGSTOWNE,VA,VIRGINIA,FAIRFAX,17517,22310 22315
MARYLAND CITY,MD,MARYLAND,ANNE ARUNDEL,17513,20724
MANASSAS PARK,VA,VIRGINIA,MANASSAS PARK,17478,20111
LAKEPORT,CA,CALIFORNIA,LAKE,17466,95453
KNIK-FAIRVIEW,AK,ALASKA,MATANUSKA-SUSITNA,17457,99654
MARTINSBURG,WV,WEST VIRGINIA,BERKELEY,17454,25403 25401 25404 25402
REDLAND,MD,MARYLAND,MONTGOMERY,17414,20855 20877
PENDLETON,OR,OREGON,UMATILLA,17398,97801
COLONIAL HEIGHTS,VA,VIRGINIA,COLONIAL HEIGHTS,17370,23834
GAINESVILLE,VA,VIRGINIA,PRINCE WILLIAM,17287,20169 20155 20156
MCKINLEYVILLE,CA,CALIFORNIA,HUMBOLDT,17208,95519
FERNDALE,MD,MARYLAND,ANNE ARUNDEL,17208,21061
COALINGA,CA,CALIFORNIA,FRESNO,17179,93210
PAROLE,MD,MARYLAND,ANNE ARUNDEL,17074,21401
HYBLA VALLEY,VA,VIRGINIA,FAIRFAX,17069,22306
SYLACAUGA,AL,ALABAMA,TALLADEGA,16982,35151 35150
FORT HUNT,VA,VIRGINIA,FAIRFAX,16973,22306 22307 22308
GLASSMANOR,MD,MARYLAND,PRINCE GEORGE'S,16935,20745
CALVERTON,MD,MARYLAND,MONTGOMERY,16888,20705 20904
CRESCENT CITY,CA,CALIFORNIA,DEL NORTE,16849,95531 95532
LIVE OAK,CA,CALIFORNIA,SANTA CRUZ,16837,95065 95062
ROSEDALE,CA,CALIFORNIA,KERN,16820,93314
BRISTOL,VA,VIRGINIA,BRISTOL,16762,24201 24202 24203 24205 24209
TRUCKEE,CA,CALIFORNIA,NEVADA,16735,96161 96160
LINDSAY,CA,CALIFORNIA,TULARE,16713,93247
GLENMONT,MD,MARYLAND,MONTGOMERY,16659,20906 20902
BULL RUN,VA,VIRGINIA,PRINCE WILLIAM,16651,20109
EL SEGUNDO,CA,CALIFORNIA,LOS ANGELES,16610,90245
BOSTONIA,CA,CALIFORNIA,SAN DIEGO,16603,92021
ARTESIA,CA,CALIFORNIA,LOS ANGELES,16601,90701 90702
DONALDSONVILLE,LA,LOUISIANA,ASCENSION,16540,70346
SOLVANG,CA,CALIFORNIA,SANTA BARBARA,16540,93463
LOS OSOS,CA,CALIFORNIA,SAN LUIS OBISPO,16533,93402 93412
GROVETON,VA,VIRGINIA,FAIRFAX,16516,22306 22307
VIENNA,VA,VIRGINIA,FAIRFAX,16485,22180 22183
DOUGLAS,AZ,ARIZONA,COCHISE,16467,85608 85607 85655
HIGHLAND SPRINGS,VA,VIRGINIA,HENRICO,16459,23075 23223
WOLF TRAP,VA,VIRGINIA,FAIRFAX,16436,22181 22182
EAST RIVERDALE,MD,MARYLAND,PRINCE GEORGE'S,16416,20781 20737
FOUR CORNERS,OR,OREGON,MARION,16399,97301 97317
HILLCREST HEIGHTS,MD,MARYLAND,PRINCE GEORGE'S,16388,20748
RIPON,CA,CALIFORNIA,SAN JOAQUIN,16386,95366
ADELPHI,MD,MARYLAND,PRINCE GEORGE'S,16377,20783 20903 20787
RIO LINDA,CA,CALIFORNIA,SACRAMENTO,16359,95673
STANFORD,CA,CALIFORNIA,SANTA CLARA,16326,94305 94309
FALLON,NV,NEVADA,CHURCHILL,16313,89406 89407 89496
EAST SAN GABRIEL,CA,CALIFORNIA,LOS ANGELES,16256,91775
VINCENT,CA,CALIFORNIA,LOS ANGELES,16225,91722 91702
BOULDER CITY,NV,NEVADA,CLARK,16207,89046 89005 89006
TROUTDALE,OR,OREGON,MULTNOMAH,16183,97060
DISCOVERY BAY,CA,CALIFORNIA,CONTRA COSTA,16159,94505
CENTER POINT,AL,ALABAMA,JEFFERSON,16110,35215
CHERRYLAND,CA,CALIFORNIA,ALAMEDA,16066,94541
ABERDEEN,MD,MARYLAND,HARFORD,16019,21001
PHELAN,CA,CALIFORNIA,SAN BERNARDINO,15987,92371
CLEARLAKE,CA,CALIFORNIA,LAKE,15961,95422 95424
FILLMORE,CA,CALIFORNIA,VENTURA,15954,93015 93016
HOOD RIVER,OR,OREGON,HOOD RIVER,15949,97031
SPANISH SPRINGS,NV,NEVADA,WASHOE,15938,89441 89436
NEW RIVER,AZ,ARIZONA,MARICOPA,15910,85086 85087
MILLBROOK,AL,ALABAMA,ELMORE,15896,36054 36022
WALNUT PARK,CA,CALIFORNIA,LOS ANGELES,15896,90255
KING CITY,CA,CALIFORNIA,MONTEREY,15887,93930
LAGUNA WOODS,CA,CALIFORNIA,ORANGE,15850,92637 92654
SIERRA VISTA SOUTHEAST,AZ,ARIZONA,COCHISE,15841,85650 85615 85636
PARKWAY,CA,CALIFORNIA,SACRAMENTO,15818,95823 94206
PAYSON,AZ,ARIZONA,GILA,15813,85541 85547
EAST RANCHO DOMINGUEZ,CA,CALIFORNIA,LOS ANGELES,15792,90221
FLOWING WELLS,AZ,ARIZONA,PIMA,15755,85705
PURCELLVILLE,VA,VIRGINIA,LOUDOUN,15742,20132 20134
MCFARLAND,CA,CALIFORNIA,KERN,15651,93250
TANQUE VERDE,AZ,ARIZONA,PIMA,15638,85749 85748
ELKTON,MD,MARYLAND,CECIL,15622,21921 21922
PARLIER,CA,CALIFORNIA,FRESNO,15618,93648
FORT MOHAVE,AZ,ARIZONA,MOHAVE,15593,86426 86427
LA GRANDE,OR,OREGON,UNION,15515,97850
EAST HIGHLAND PARK,VA,VIRGINIA,HENRICO,15498,23222 23223
GLEN ALLEN,VA,VIRGINIA,HENRICO,15488,23060 23059 23058
CLOVERLY,MD,MARYLAND,MONTGOMERY,15464,20905
TALLADEGA,AL,ALABAMA,TALLADEGA,15457,35160 35161
LA PALMA,CA,CALIFORNIA,ORANGE,15428,90623
AVOCADO HEIGHTS,CA,CALIFORNIA,LOS ANGELES,15426,91746 90601
PACIFIC GROVE,CA,CALIFORNIA,MONTEREY,15413,93950
PULASKI,VA,VIRGINIA,PULASKI,15407,24301
HUEYTOWN,AL,ALABAMA,JEFFERSON,15322,35023 35061
KERMAN,CA,CALIFORNIA,FRESNO,15282,93630
DAMASCUS,MD,MARYLAND,MONTGOMERY,15250,20872 20882
ROSSVILLE,MD,MARYLAND,BALTIMORE,15127,21236 21237
COTO DE CAZA,CA,CALIFORNIA,ORANGE,15056,92679
SUSANVILLE,CA,CALIFORNIA,LASSEN,15010,96130 96127
TEHACHAPI,CA,CALIFORNIA,KERN,14928,93561 93581
ASTORIA,OR,OREGON,CLATSOP,14916,97103
ALAMO,CA,CALIFORNIA,CONTRA COSTA,14905,94507 94529
TAFT,CA,CALIFORNIA,KERN,14898,93252 93268
LIVINGSTON,CA,CALIFORNIA,MERCED,14896,95334
ALPINE,CA,CALIFORNIA,SAN DIEGO,14878,91901 91903
GREAT FALLS,VA,VIRGINIA,FAIRFAX,14872,22066
BROOKLYN PARK,MD,MARYLAND,ANNE ARUNDEL,14850,21225
CALIFORNIA,MD,MARYLAND,ST. MARY'S,14815,20653 20619 20634
LAMONT,CA,CALIFORNIA,KERN,14799,93307 93241
LEMON HILL,CA,CALIFORNIA,SACRAMENTO,14733,95824
KEMP MILL,MD,MARYLAND,MONTGOMERY,14733,20901 20902
CALERA,AL,ALABAMA,SHELBY,14717,35040
YOUNGSVILLE,LA,LOUISIANA,LAFAYETTE,14704,70592
LAS VEGAS,NM,NEW MEXICO,SAN MIGUEL,14662,87701
SARALAND,AL,ALABAMA,MOBILE,14649,36571
PARADISE VALLEY,AZ,ARIZONA,MARICOPA,14637,85253
FALLS CHURCH,VA,VIRGINIA,FALLS CHURCH,14617,22046 22040
MUSCLE SHOALS,AL,ALABAMA,COLBERT,14575,35661 35662
SUN LAKES,AZ,ARIZONA,MARICOPA,14473,85248
HARTSELLE,AL,ALABAMA,MORGAN,14466,35640
CHAPARRAL,NM,NEW MEXICO,DOÑA ANA,14437,88081
SCOTTSBORO,AL,ALABAMA,JACKSON,14436,35768 35769
THIBODAUX,LA,LOUISIANA,LAFOURCHE,14425,70301 70310
NORTH FAIR OAKS,CA,CALIFORNIA,SAN MATEO,14372,94025 94063
SUMMERFIELD,MD,MARYLAND,PRINCE GEORGE'S,14343,20785
HOLLINS,VA,VIRGINIA,ROANOKE,14329,24020 24019 24050
ALEXANDER CITY,AL,ALABAMA,TALLAPOOSA,14317,35010 35011
OZARK,AL,ALABAMA,DALE,14284,36360 36361
NORTH AUBURN,CA,CALIFORNIA,PLACER,14269,95603 95602
MILL VALLEY,CA,CALIFORNIA,MARIN,14259,94941 94942
SALIDA,CA,CALIFORNIA,STANISLAUS,14229,95368 95358 95356
KINGS PARK WEST,VA,VIRGINIA,FAIRFAX,14227,22032
STONE RIDGE,VA,VIRGINIA,LOUDOUN,14220,20105
CALIFORNIA CITY,CA,CALIFORNIA,KERN,14198,93505 93504
TAOS,NM,NEW MEXICO,TAOS,14196,87571
CAMBRIDGE,MD,MARYLAND,DORCHESTER,14178,21613
GARDENDALE,AL,ALABAMA,JEFFERSON,14177,35071 35119
HAWAIIAN GARDENS,CA,CALIFORNIA,LOS ANGELES,14159,90716
CROWLEY,LA,LOUISIANA,ACADIA,14147,70526 70527
CHELSEA,AL,ALABAMA,SHELBY,14126,35051 35043
PINEVILLE,LA,LOUISIANA,RAPIDES,14122,71360 71359
FORT PAYNE,AL,ALABAMA,DEKALB,14074,35967 35968
OATFIELD,OR,OREGON,CLACKAMAS,14060,97222 97267
LULING,LA,LOUISIANA,ST. CHARLES,14049,70070
PELL CITY,AL,ALABAMA,ST. CLAIR,14045,35125 35128
BELLE CHASSE,LA,LOUISIANA,PLAQUEMINES,14024,70037 70093 70143
HAVRE DE GRACE,MD,MARYLAND,HARFORD,14018,21078
COLESVILLE,MD,MARYLAND,MONTGOMERY,13992,20904 20914
ARTESIA,NM,NEW MEXICO,EDDY,13956,88210 88211
NEW KINGMAN-BUTLER,AZ,ARIZONA,MOHAVE,13933,86409
DEMING,NM,NEW MEXICO,LUNA,13924,88030 88031
EL SOBRANTE,CA,CALIFORNIA,RIVERSIDE,13881,92503
GRAMERCY,LA,LOUISIANA,ST. JAMES,13873,70052
TEAYS VALLEY,WV,WEST VIRGINIA,PUTNAM,13866,25526 25560 25569
OAK PARK,CA,CALIFORNIA,VENTURA,13853,91377
BRANDERMILL,VA,VIRGINIA,CHESTERFIELD,13836,23112
SUN VILLAGE,CA,CALIFORNIA,LOS ANGELES,13819,93591 93543
SPRING CREEK,NV,NEVADA,ELKO,13671,89815
BROADLANDS,VA,VIRGINIA,LOUDOUN,13576,20148
KETTERING,MD,MARYLAND,PRINCE GEORGE'S,13527,20774
AVENAL,CA,CALIFORNIA,KINGS,13496,93204 93239
OLIVEHURST,CA,CALIFORNIA,YUBA,13464,95961
BIG BEAR CITY,CA,CALIFORNIA,SAN BERNARDINO,13463,92314 92386
GROVER BEACH,CA,CALIFORNIA,SAN LUIS OBISPO,13459,93433 93483
FORTUNA,CA,CALIFORNIA,HUMBOLDT,13449,95540
NORTH VALLEY,NM,NEW MEXICO,BERNALILLO,13449,87113 87114 87107
JASPER,AL,ALABAMA,WALKER,13431,35503 35504 35501 35502
CARPINTERIA,CA,CALIFORNIA,SANTA BARBARA,13385,93013 93014
GLENN DALE,MD,MARYLAND,PRINCE GEORGE'S,13361,20720 20706 20769
DERIDDER,LA,LOUISIANA,BEAUREGARD,13354,70634
RIVER RIDGE,LA,LOUISIANA,JEFFERSON,13337,70123 70183
HUNTINGTON,VA,VIRGINIA,FAIRFAX,13334,22303
SOLANA BEACH,CA,CALIFORNIA,SAN DIEGO,13296,92075 92014
PALOS VERDES ESTATES,CA,CALIFORNIA,LOS ANGELES,13273,90274
TIMBERLAKE,VA,VIRGINIA,CAMPBELL,13247,24551 24550 24502
BENSVILLE,MD,MARYLAND,CHARLES,13227,20603 20675 20695
NEWINGTON,VA,VIRGINIA,FAIRFAX,13196,22153 22150 22079 22122
BAKER,LA,LOUISIANA,EAST BATON ROUGE,13194,70714 70704
GLOBE,AZ,ARIZONA,GILA,13182,85501 85502 85532
COOLIDGE,AZ,ARIZONA,PINAL,13130,85194 85128
MOUNT VERNON,VA,VIRGINIA,FAIRFAX,13113,22309 22121
MOODY,AL,ALABAMA,ST. CLAIR,13065,35094 35173 35004 35120
SAN MARINO,CA,CALIFORNIA,LOS ANGELES,13048,91108 91118
LAKELAND VILLAGE,CA,CALIFORNIA,RIVERSIDE,13002,92530
VAIL,AZ,ARIZONA,PIMA,12982,85641 85744
SUGARLAND RUN,VA,VIRGINIA,LOUDOUN,12956,20164
NEW CARROLLTON,MD,MARYLAND,PRINCE GEORGE'S,12928,20784
VERDE VILLAGE,AZ,ARIZONA,YAVAPAI,12903,86326
IRONDALE,AL,ALABAMA,JEFFERSON,12893,35210 35015
CORNELIUS,OR,OREGON,WASHINGTON,12822,97113
FRANKLIN,LA,LOUISIANA,ST. MARY,12803,70538
COLLEGE,AK,ALASKA,FAIRBANKS NORTH STAR,12791,99709 99775
GULF SHORES,AL,ALABAMA,BALDWIN,12757,36542 36547
BONITA,CA,CALIFORNIA,SAN DIEGO,12706,91902
BROUSSARD,LA,LOUISIANA,LAFAYETTE,12700,70518
LOS ALAMOS,NM,NEW MEXICO,LOS ALAMOS,12666,87544 87545
COMMERCE,CA,CALIFORNIA,LOS ANGELES,12661,90040 90022 90023 90091
RIVIERA BEACH,MD,MARYLAND,ANNE ARUNDEL,12658,21122 21226
PRINEVILLE,OR,OREGON,CROOK,12650,97754
URBANA,MD,MARYLAND,FREDERICK,12587,21704 21754
GRAND TERRACE,CA,CALIFORNIA,SAN BERNARDINO,12584,92313
JACKSON,WY,WYOMING,TETON,12576,83001 83002
MUSCOY,CA,CALIFORNIA,SAN BERNARDINO,12562,92407
ANNAPOLIS NECK,MD,MARYLAND,ANNE ARUNDEL,12551,21403 21037
JACKSONVILLE,AL,ALABAMA,CALHOUN,12544,36265
OCEAN PINES,MD,MARYLAND,WORCESTER,12499,21811
SAN ANSELMO,CA,CALIFORNIA,MARIN,12476,94960 94978 94979
MARYSVILLE,CA,CALIFORNIA,YUBA,12476,95901
RIVERTON,WY,WYOMING,FREMONT,12445,82501
CHINO VALLEY,AZ,ARIZONA,YAVAPAI,12375,86323
LAKESIDE,VA,VIRGINIA,HENRICO,12374,23228
NEWINGTON FOREST,VA,VIRGINIA,FAIRFAX,12373,22153 22079
LANSDOWNE,VA,VIRGINIA,LOUDOUN,12354,20147 20176
FORESTVILLE,MD,MARYLAND,PRINCE GEORGE'S,12342,20747
BASTROP,LA,LOUISIANA,MOREHOUSE,12327,71220 71221
GLADSTONE,OR,OREGON,CLACKAMAS,12324,97027
OAK HILLS,OR,OREGON,WASHINGTON,12308,97229 97006
JOPPATOWNE,MD,MARYLAND,HARFORD,12304,21085
DELHI,CA,CALIFORNIA,MERCED,12301,95315
POQUOSON,VA,VIRGINIA,POQUOSON,12271,23662
CLAYTON,CA,CALIFORNIA,CONTRA COSTA,12265,94517
LARKSPUR,CA,CALIFORNIA,MARIN,12254,94939 94904 94977
COTTONWOOD,AZ,ARIZONA,YAVAPAI,12253,86326
MAYS CHAPEL,MD,MARYLAND,BALTIMORE,12253,21093
WEST MONROE,LA,LOUISIANA,OUACHITA,12227,71291 71292 71294
OVERLEA,MD,MARYLAND,BALTIMORE,12195,21236 21234 21206
LINCOLN CITY,OR,OREGON,LINCOLN,12172,97364 97367
NEWPORT,OR,OREGON,LINCOLN,12155,97365 97366
HOME GARDENS,CA,CALIFORNIA,RIVERSIDE,12153,92503 92879
BROCK HALL,MD,MARYLAND,PRINCE GEORGE'S,12117,20774 20772
KINGSBURG,CA,CALIFORNIA,FRESNO,12108,93631
LOVINGTON,NM,NEW MEXICO,LEA,12097,88260
EMERYVILLE,CA,CALIFORNIA,ALAMEDA,12086,94608 94662
MINDEN,LA,LOUISIANA,WEBSTER,12071,71055 71058
SOUTH CHARLESTON,WV,WEST VIRGINIA,KANAWHA,12047,25309 25303 25389
FAIRFAX STATION,VA,VIRGINIA,FAIRFAX,12046,22030 22032 22039
LEEDS,AL,ALABAMA,JEFFERSON,12040,35094 35173
TUCSON ESTATES,AZ,ARIZONA,PIMA,11960,85713 85735
CAMP PENDLETON SOUTH,CA,CALIFORNIA,SAN DIEGO,11936,92058
NEWPORT EAST,RI,RHODE ISLAND,NEWPORT,11925,2842
PORTALES,NM,NEW MEXICO,ROOSEVELT,11921,88130
GREEN RIVER,WY,WYOMING,SWEETWATER,11906,82935
COTTAGE GROVE,OR,OREGON,LANE,11892,97424
VALLEY FALLS,RI,RHODE ISLAND,PROVIDENCE,11882,2864
HEALDSBURG,CA,CALIFORNIA,SONOMA,11845,95448
SANDY,OR,OREGON,CLACKAMAS,11843,97055
GRANTS,NM,NEW MEXICO,CIBOLA,11833,87020
MALIBU,CA,CALIFORNIA,LOS ANGELES,11820,90265
VALENCIA WEST,AZ,ARIZONA,PIMA,11796,85757
NEWMAN,CA,CALIFORNIA,STANISLAUS,11784,95360
SCOTTS VALLEY,CA,CALIFORNIA,SANTA CRUZ,11757,95066
VIEW PARK-WINDSOR HILLS,CA,CALIFORNIA,LOS ANGELES,11756,90008 90043 90056
LAKE LOS ANGELES,CA,CALIFORNIA,LOS ANGELES,11751,93535 93591
DIAMOND SPRINGS,CA,CALIFORNIA,EL DORADO,11731,95667 95623 95619
MENDOTA,CA,CALIFORNIA,FRESNO,11716,93640
EUFAULA,AL,ALABAMA,BARBOUR,11709,36027 36072
TAMALPAIS-HOMESTEAD VALLEY,CA,CALIFORNIA,MARIN,11689,94941
MADISON HEIGHTS,VA,VIRGINIA,AMHERST,11665,24572
DRANESVILLE,VA,VIRGINIA,FAIRFAX,11661,20170
ACCOKEEK,MD,MARYLAND,PRINCE GEORGE'S,11647,20601 20607
EVANSTON,WY,WYOMING,UINTA,11641,82930
GOLD CANYON,AZ,ARIZONA,PINAL,11612,85118 85119
CLAIBORNE,LA,LOUISIANA,OUACHITA,11602,71291
SILVER CITY,NM,NEW MEXICO,GRANT,11561,88061 88062
WAKEFIELD,VA,VIRGINIA,FAIRFAX,11554,22003 22158
ALUM ROCK,CA,CALIFORNIA,SANTA CLARA,11551,95127
MITCHELLVILLE,MD,MARYLAND,PRINCE GEORGE'S,11547,20720 20721
BOGALUSA,LA,LOUISIANA,WASHINGTON,11504,70427 70429
MAGALIA,CA,CALIFORNIA,BUTTE,11476,95954
SHOW LOW,AZ,ARIZONA,NAVAJO,11442,85901 85902
SIGNAL HILL,CA,CALIFORNIA,LOS ANGELES,11421,90755
BAYOU BLUE,LA,LOUISIANA,LAFOURCHE,11401,70359 70364
LOS ALAMITOS,CA,CALIFORNIA,ORANGE,11399,90720 90721
DESTREHAN,LA,LOUISIANA,ST. CHARLES,11398,70047
GARDERE,LA,LOUISIANA,EAST BATON ROUGE,11394,70820 70810
CASCADES,VA,VIRGINIA,LOUDOUN,11389,20165
HILLSBOROUGH,CA,CALIFORNIA,SAN MATEO,11387,94010
GARDNERVILLE RANCHOS,NV,NEVADA,DOUGLAS,11380,89460
TRAVILAH,MD,MARYLAND,MONTGOMERY,11301,20854 20850
WINTON,CA,CALIFORNIA,MERCED,11288,95388 95344
CANYON LAKE,CA,CALIFORNIA,RIVERSIDE,11280,92587
EUNICE,LA,LOUISIANA,ST. LANDRY,11269,70535
ARIZONA CITY,AZ,ARIZONA,PINAL,11200,85193 85123
CAMP VERDE,AZ,ARIZONA,YAVAPAI,11187,86322
STAYTON,OR,OREGON,MARION,11166,97383
BROOKINGS,OR,OREGON,CURRY,11162,97415
DAMASCUS,OR,OREGON,CLACKAMAS,11161,97089
PIEDMONT,CA,CALIFORNIA,ALAMEDA,11135,94611 94610
ROSSMOOR,CA,CALIFORNIA,ORANGE,11128,90720
LANHAM,MD,MARYLAND,PRINCE GEORGE'S,11120,20706
PRINCESS ANNE,MD,MARYLAND,SOMERSET,11101,21853
LEXINGTON PARK,MD,MARYLAND,ST. MARY'S,11082,20653
VALLEY CENTER,CA,CALIFORNIA,SAN DIEGO,11077,92082
SILVERTON,OR,OREGON,MARION,11068,97381
ORANGE COVE,CA,CALIFORNIA,FRESNO,11059,93646
MOSS BLUFF,LA,LOUISIANA,CALCASIEU,11055,70611
FLORENCE,OR,OREGON,LANE,11000,97439
LARGO,MD,MARYLAND,PRINCE GEORGE'S,10961,20774
GONZALES,LA,LOUISIANA,ASCENSION,10957,70737
SADDLEBROOKE,AZ,ARIZONA,PINAL,10945,85739
MANCHESTER,VA,VIRGINIA,CHESTERFIELD,10919,23225 23235 23236
WALKER MILL,MD,MARYLAND,PRINCE GEORGE'S,10904,20743 20747
ELKINS,WV,WEST VIRGINIA,RANDOLPH,10899,26241
HALFWAY,MD,MARYLAND,WASHINGTON,10898,21740 21795
SOQUEL,CA,CALIFORNIA,SANTA CRUZ,10883,95073 95003
FORT MEADE,MD,MARYLAND,ANNE ARUNDEL,10873,20755
LAKE MONTICELLO,VA,VIRGINIA,FLUVANNA,10862,22963
LOWES ISLAND,VA,VIRGINIA,LOUDOUN,10860,20165
LA RIVIERA,CA,CALIFORNIA,SACRAMENTO,10840,95827 95826
WASILLA,AK,ALASKA,MATANUSKA-SUSITNA,10838,99654 99629
FOREST,VA,VIRGINIA,BEDFORD,10836,24551
SIERRA MADRE,CA,CALIFORNIA,LOS ANGELES,10793,91024 91025
WINNEMUCCA,NV,NEVADA,HUMBOLDT,10764,89445
FARMERSVILLE,CA,CALIFORNIA,TULARE,10703,93223
SMITHFIELD,VA,VIRGINIA,ISLE OF WIGHT,10702,23430 23431
RACELAND,LA,LOUISIANA,LAFOURCHE,10698,70394
SWEET HOME,OR,OREGON,LINN,10697,97386
KETCHIKAN,AK,ALASKA,KETCHIKAN GATEWAY,10652,99901 99950
SAKS,AL,ALABAMA,CALHOUN,10645,36201 36206 36202
ANDERSON,CA,CALIFORNIA,SHASTA,10630,96007
WYNDHAM,VA,VIRGINIA,HENRICO,10578,23059
NORTON,VA,VIRGINIA,NORTON,10570,24273
FAIRFIELD,AL,ALABAMA,JEFFERSON,10568,35064
COVINGTON,LA,LOUISIANA,ST. TAMMANY,10564,70433
TIMONIUM,MD,MARYLAND,BALTIMORE,10557,21093
MORRO BAY,CA,CALIFORNIA,SAN LUIS OBISPO,10543,93442 93443
FAIRVIEW,CA,CALIFORNIA,ALAMEDA,10532,94541 94542
SAN DIEGO COUNTRY ESTATES,CA,CALIFORNIA,SAN DIEGO,10514,92065
JEFFERSON,LA,LOUISIANA,JEFFERSON,10501,70121
ROSARYVILLE,MD,MARYLAND,PRINCE GEORGE'S,10501,20623 20772
EXETER,CA,CALIFORNIA,TULARE,10485,93221
BERNALILLO,NM,NEW MEXICO,SANDOVAL,10477,87004
POINT PLEASANT,WV,WEST VIRGINIA,MASON,10473,25550
TANAINA,AK,ALASKA,MATANUSKA-SUSITNA,10464,99654
OAK HILLS,CA,CALIFORNIA,SAN BERNARDINO,10444,92344
LINTHICUM,MD,MARYLAND,ANNE ARUNDEL,10442,21090
NEW BALTIMORE,VA,VIRGINIA,FAUQUIER,10440,20187
SHASTA LAKE,CA,CALIFORNIA,SHASTA,10413,96003 96019 96089
RODEO,CA,CALIFORNIA,CONTRA COSTA,10409,94525 94572
